Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
343295,ONE NORTH,ONE NORTH,1225539,Restaurant,Risk 1 (High),1 N WACKER DR ,CHICAGO,IL,60606,08/18/2010,Canvass,Pass w/ Conditions,"10. SEWAGE AND WASTE WATER DISPOSAL, NO BACK SIPHONAGE, CROSS  CONNECTION AND/OR BACK FLOW - Comments: In food establishments, there shall be adequate sewage and waste water disposal facilities that comply with all the requirements of the plumbing section of the Municipal Code of Chicago. FOUND WASTE WATER BACKING-UP AT 2-FLOOR DRAINS IN THE FRONT PREP/COOK'S LINE. MUST FIX IMMEDIATELY, THEN CLEAN & SANITIZE BEFORE PREPPING/SERVING. PLUMMING SERVICE WAS CONTACTED & ARRIVED ON PREMISES TO RESOLVE THIS ISSUE. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. ICE BUILD-UP ON WALL & FLOOR OF REACH-IN FREEZER IN REAR-MUST FIX. ALL CUTTING BOARDS MUST BE REPLACED & MADE SMOOTH/EASILY CLEANABLE. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. FLOORS UNDER OVEN, FLOOR DRAINS, FLOORS UNDER BAR NEED CLEANING-DUE TO DEBRIS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. DUSTY FAN GUARDS OR COMPRESSORS MUST BE KEPT CLEAN. FILTERS AT HOOD OF ALL COOKING EQUIPMENT MUST BE FREE OF DUST/GREASE.",41.88195187648601,-87.63662034940238,"(41.88195187648601, -87.63662034940238)"
343296,TACO FRESCO,TACO FRESCO,1970430,Restaurant,Risk 1 (High),180 N WELLS ST ,CHICAGO,IL,60606,08/18/2010,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. MUST PROVIDE STOPPERS AT 3-COMP SINK. MUST REPLACE BROKEN GLASS DOOR OF A REACH-IN FREEZER AT REAR PREP AREA. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. SLOW-DRAINS AT FRONT HANDSINK  & AT REAR PREP SINK MUST BE FIXED. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: All food establishments that display, prepare, or store potentially hazardous foods shall have calibrated metal stem thermometers, provided and conspicuous, for refrigerated and hot food units. MUST PROVIDE INTERNAL THERMOMETERS IN MOST COOLERS.",41.885333197187194,-87.63406570608454,"(41.885333197187194, -87.63406570608454)"
343294,"ARAMARK SERVICES, INC - HARRIS BANK","ARAMARK SERVICES, INC - HARRIS BANK",1330517,Restaurant,Risk 1 (High),311 W MONROE ST ,CHICAGO,IL,60606,08/18/2010,Canvass,Pass w/ Conditions,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: All cold food shall be stored at a temperature of 40F or less. FOUND 33-PIECES OF RAW EGGS AT FRONT PREP AREA COOLER BETWEEN 50-57F; 5-PIECES OF COOKED/BONELESS CHICKEN BREAST IN A PAN (DATED 8/17/10 WITH A WEIGHT OF 2.5 LBS.)BETWEEN 50-53F. INSTRUCTED TO PROPERLY DISPOSE OF SAID PRODUCTS, MONITOR COLD FOOD TEMPS & MAINTAIN AT 40F OR BELOW. TOTAL AMOUNT OF PRODUCT=$46.40  | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. FOLLOWING NEED CLEANING: CABINET TO THE RIGHT OF ICE DISPENSER FOR CUSTOMERS, DRAWERS/ATTACHMENTS TO THE FRONT GRILL, INTERIO FLOOR OF REACH-IN FREEZER AT COOK'S LINE-DUE TO FOOD DEBRIS,SPILLS,CLUTTER. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. RUSTING & PEELING OF WALK-IN COOLER SHELVES MUST BE ADDRESSED; DOOR GASKET OF FRONT REACH-IN FREEZER MUST BE FIXED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. FLOORS ALONG WALLBASES OF WALK-IN COOLER NEED DETAILED CLEANING.",41.88052759161976,-87.63562385358797,"(41.88052759161976, -87.63562385358797)"
343293,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,1379435,Restaurant,Risk 1 (High),235 W LAKE ST ,CHICAGO,IL,60606,08/17/2010,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines. NOTED 10-SMALL/FRUIT FLIES ON WALL & BULLETIN BOARD AT PICK-UP WINDOW; 7-ON WALL & CEILING BY MOP SINK; 5-ON WALL AROUND REAR DOOR BY DISHROOM. MUST CLEAN/SANITIZE ALL AFFECTED AREAS, ELIMINATE SOURCE & CONTACT P.C.O. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. MUST FIX/REPLACE ANY ROTTEN WOOD AROUND/UNDER THE ICE TEA & SODA DISPENSER TABLE, TO PREVENT PEST HARBORAGE. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. ANY WALL/CEILING AFFECTED BY SMALL/FRUIT FLIES MUST BE SANITIZED & MAINTAINED. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: Shielding to protect against broken glass falling into food shall be provided for all artificial lighting sources in preparation, service, and display facilities. MISSING LIGHT SHIELD IN WALK-IN COOLER MUST BE REPLACED. | 39. LINEN: CLEAN AND SOILED PROPERLY STORED - Comments: Soiled and clean linens, coats, and aprons shall be properly stored. ALL SOILED LINEN MUST BE DOUBLE-BAGGED IN PLASTIC TO ELIMINATE BREEDING OF PESTS.",41.885620943905664,-87.63506653338979,"(41.885620943905664, -87.63506653338979)"
343284,EMILS,EMILS,10407,Restaurant,Risk 1 (High),101 N WACKER DR ,CHICAGO,IL,60606,08/13/2010,Canvass,Pass,"36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: All rooms in which food or drink is prepared, or in which utensils are washed, shall be lighted so that a minimum of 50-foot candles of light is available on all work surfaces. Must replace light bulbs that are out/not working, in main kitchen | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. Must fix leaky faucets at rear handsink, & at 3-comp sinks in the bar & dishroom. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. Exterior sides of fryers in both prep areas, exterior of bain marie, gaskets of small coolers in kitchen, interior of vents at both ends of dishmachine, condensers at bar-must be kept clean due to food debris/grease build-up. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. Filters at hoods of cooking equipment, bathroom vents (for employees) in rear, must be kept clean also.",41.88323434776848,-87.6366490618587,"(41.88323434776848, -87.6366490618587)"
343277,RESTAURANT ASSOCIATES L.L.C.,UBS TOWER CAFE,1379334,Restaurant,Risk 1 (High),1 N WACKER DR ,CHICAGO,IL,60606,08/12/2010,Canvass,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. FOUND LEAK UNDER THE DISHAMACHINE TOWARDS THE SANITIZING SECTION, MUST BE FIXED & CAULKING REPLACED. MUST FIX LEAKY FAUCET AT 3-COMP SINK IN DISHROOM. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. MUST CLEAN INTERIOR PANEL OF SMALL ICE MACHINE IN REAR. MUST ALSO CLEAN THE INTERIOR OF AIR VENTS AT THE DISHMACHINE. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. SOME COOLER DOOR GASKETS ARE IN POOR REPAIR IN REAR PREP AREA, MUST FIX/REPLACE.",41.88195187648601,-87.63662034940238,"(41.88195187648601, -87.63662034940238)"
343278,MARCELLO'S MARKET & DELI,MARCELLO'S MARKET & DELI,2049306,Restaurant,Risk 1 (High),155 N WACKER DR ,CHICAGO,IL,60606,08/12/2010,License,Fail,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. Access to the main grease trap or catch basin of the building (where all waste water filters thru-per engineer) should be ready upon re-inspection. | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: A certified food service manager must be present in all establishments at which potentially hazardous food is prepared or served. Must have a city certified manager or proof of enrollment for such class, on premises upon re-inspection. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines. Must provide a Pest Control Service for premises, as part of pest prevention measures. | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: The area outside of the establishment used for the storage of garbage shall be clean at all times and shall not constitute a nuisance. Must provide a garbage disposal service for garbage refuge. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. Must provide sneezeguards to the end sides of bothe the cold & hot buffet tables for customer service.",41.88461561705127,-87.63668235780031,"(41.88461561705127, -87.63668235780031)"
343276,THE TOWER CLUB,THE TOWER CLUB,46438,Restaurant,Risk 1 (High),20 N WACKER DR ,CHICAGO,IL,60606,08/12/2010,Canvass Re-Inspection,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Corrected at this time. | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: Corrected at this time. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Corrected at this time. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Corrected at this time.",41.88241090648542,-87.63717471046387,"(41.88241090648542, -87.63717471046387)"
343279,STARBUCKS COFFEE #211,STARBUCKS COFFEE #211,23015,Restaurant,Risk 2 (Medium),227 W MONROE ST ,CHICAGO,IL,60606,08/12/2010,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines. Found 10-small/fruit flies on wall to the right of 3-comp sink 5-on wall of a small window in customer area. Must eliminate pest, clean affected areas & contact P.C.O. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. Must clean cabinets under some prep areas, top of cooler by ice bin, interior of sink-due to spills food debris. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. Must elevate the sprayer faucet at 3-comp sink above the water level of the sink, with a hook or replace.",41.88053924995021,-87.63459246351388,"(41.88053924995021, -87.63459246351388)"
343275,POTBELLY SANDWICH WORKS LLC,POTBELLY SANDWICH WORKS LLC,1543419,Restaurant,Risk 1 (High),150 S WACKER DR ,CHICAGO,IL,60606,08/11/2010,Canvass Re-Inspection,Pass,"29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: Corrected at this time. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. Observed poor floor grouting in rear prep/dishroom area- must fix, to prevent pest harborage.",41.8794108457744,-87.63710395748413,"(41.8794108457744, -87.63710395748413)"
343274,TRI STAR CATERING,TRI STAR CATERING,46598,Catering,Risk 1 (High),150 S WACKER DR ,CHICAGO,IL,60606,08/11/2010,Canvass Re-Inspection,Pass,"29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: Corrected at this time.  | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. Interior panel of ica machine is rusting, must fix/replace. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Corrected at this time. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Corrected at this time. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. Must extend the waste-water line of the cappuchimo machine onto a floor drain.",41.8794108457744,-87.63710395748413,"(41.8794108457744, -87.63710395748413)"
343264,SIXTY FIVE CHINESE RESTAURANT,SIXTY FIVE CHINESE RESTAURANT,64185,Restaurant,Risk 1 (High),201 W MADISON ST ,CHICAGO,IL,60606,08/09/2010,Suspected Food Poisoning,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. Must clean the grease build-up on the filter attachments under the hood above the cooking equipment. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: Corrected at this time. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Corrected at this time. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Corrected at this time. Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. Noted leaky faucet at 3-comp sink, must fix. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: Containers and utensils shall be inverted, covered, or otherwise protected from contamination until used.  All single-service drinking straws and containers shall be discarded immediately after use. Found 2-knives atored between equipment-must store in a knife rack or in a clean/dry place.",41.88183546590967,-87.63389738860116,"(41.88183546590967, -87.63389738860116)"
343265,STARBUCKS COFFEE #203,STARBUCKS COFFEE #203,23023,Restaurant,Risk 2 (Medium),150 N WACKER DR ,CHICAGO,IL,60606,08/09/2010,Canvass Re-Inspection,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Corrected at this time. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. Must replace missing condenser fan cover/guard in rear milk cooler. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: Corrected at this time. No evidence of any small/fruit fly activity noted during this inspection. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. Water-stained ceiling tiles at front serving line must be replaced.",41.88452546095621,-87.63721639247488,"(41.88452546095621, -87.63721639247488)"
343263,ALONTI CAFE,ALONTI CAFE,34515,Restaurant,Risk 1 (High),1 N FRANKLIN ST ,CHICAGO,IL,60606,08/09/2010,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. Following need cleaning: some walk-in cooler shelves at bottom section, bottom of prep tables at front & rear, pipes under dishmachine- due to food stains/debris or dust. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. Floors around corners of prep tables & other equipment, (including the walk-in cooler,) under ice machine-need cleaning & maintaining. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. Dusty ceiling vents/areas around them, walls with food stains around rear prep table, walls under prep table & dishmachine msut be kept clean. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. Must remove cardboard liner on bottom of front prep table & keep clean.",41.881967467024346,-87.6351654428475,"(41.881967467024346, -87.6351654428475)"
