1,"平成22年国勢調査人口等基本集計（総務省統計局）","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
272,"02","09000","a","danjo.0002","1","　女",987998,7819,8009,8174,8157,8346,8328,8629,8744,9144,9176,8792,9012,9102,9306,9153,9311,9433,9337,8970,7985,8078,8414,8753,9417,9272,10073,10032,10526,10489,10588,11542,11621,12167,12500,13129,13699,14306,14470,14208,13530,13143,12885,12701,12803,10052,12513,11673,11626,11341,11544,11959,12662,12286,12411,13055,13734,13936,14655,15167,16158,17037,17650,17386,16493,10478,10793,12957,12869,12717,12044,11511,9602,10446,10582,10674,10477,10006,9903,9735,9464,9276,8747,8331,8172,7555,7175,6043,5384,4830,3937,3577,2480,2237,1901,1470,1142,910,616,387,290,166,116,60,34,16,16,7,2,-,2,1,2249,46.4331422096,47.4613366592,40505,44021,45365,45036,43934,51708,60959,70213,61584,58697,62373,73650,79044,61380,52815,49585,42081,27369,11665,3345,392,27,1,129891,607198,248660,134465,42799,420,13.1768837706,61.5976277937,25.2254884357,13.6408964148,4.3417746303,0.0426071951
273,"02","10000","a","danjo.0000","0","群馬県",1964136,15444,16153,16674,16647,16804,17143,17887,18238,18843,18917,19394,19223,19481,19667,19597,20022,19919,19575,18567,16402,16311,16791,17097,17573,17914,18969,19676,20231,20272,21061,22169,23182,24266,24855,26768,27644,29944,30126,29962,28610,27745,27428,27008,27517,20157,25902,24376,23265,23017,22834,22808,23887,23427,23433,25040,26666,25841,27531,29741,31375,33575,35825,35339,35025,23255,22851,27603,26525,27267,25605,23891,19750,21118,21050,21026,19709,19343,18386,18054,17663,16612,15742,14523,13798,12938,11467,9751,8258,7019,5767,5457,3834,3407,2812,2225,1669,1341,918,640,390,280,185,115,64,32,15,9,3,3,-,-,4986,45.5510680652,46.2379389564,81722,91028,97362,94485,85686,100209,121240,146286,129855,119394,118595,141154,163019,129851,106835,93155,73613,42262,17735,4958,676,30,-,270112,1219923,469115,232429,65661,706,13.7872036342,62.2679733558,23.9448230100,11.8637674502,3.3515044790,0.0360360360
274,"02","10000","a","danjo.0001","1","　男",967096,7984,8365,8671,8426,8525,8834,9193,9396,9653,9557,9893,9925,9901,10024,9975,10239,10325,10046,9553,8279,8365,8547,8731,9086,9307,9835,10173,10347,10512,11030,11572,11965,12609,12889,13794,14190,15402,15635,15424,14800,14324,14099,14031,14132,10279,13270,12413,11822,11744,11626,11704,12150,11872,11885,12625,13679,12939,13813,14747,15488,16717,17871,17610,17494,11526,11338,13579,12829,13297,12501,11370,9497,9891,9869,9732,8887,8640,8122,7833,7518,6959,6419,5824,5398,4828,4134,3281,2425,1847,1439,1442,989,809,651,510,367,294,175,101,57,49,35,14,7,3,1,1,-,-,-,-,3297,44.0264925571,44.4218795603,41971,46633,49718,48442,44036,51897,62829,75451,66865,60875,60236,70666,81218,63544,50359,41000,29428,13126,4401,994,108,2,-,138322,622515,202962,89059,18631,110,14.3517476154,64.5897121703,21.0585402143,9.2404121606,1.9330794076,0.0114131681
275,"02","10000","a","danjo.0002","1","　女",997040,7460,7788,8003,8221,8279,8309,8694,8842,9190,9360,9501,9298,9580,9643,9622,9783,9594,9529,9014,8123,7946,8244,8366,8487,8607,9134,9503,9884,9760,10031,10597,11217,11657,11966,12974,13454,14542,14491,14538,13810,13421,13329,12977,13385,9878,12632,11963,11443,11273,11208,11104,11737,11555,11548,12415,12987,12902,13718,14994,15887,16858,17954,17729,17531,11729,11513,14024,13696,13970,13104,12521,10253,11227,11181,11294,10822,10703,10264,10221,10145,9653,9323,8699,8400,8110,7333,6470,5833,5172,4328,4015,2845,2598,2161,1715,1302,1047,743,539,333,231,150,101,57,29,14,8,3,3,-,-,1689,47.0273154897,48.1425086490,39751,44395,47644,46043,41650,48312,58411,70835,62990,58519,58359,70488,81801,66307,56476,52155,44185,29136,13334,3964,568,28,-,131790,597408,266153,143370,47030,596,13.2405553418,60.0198321999,26.7396124583,14.4039640288,4.7249663686,0.0598783746
276,"02","11000","a","danjo.0000","0","埼玉県",7054944,58050,58667,60322,60571,60302,59903,62016,63077,64595,65141,65695,65693,66782,67210,66383,68356,68851,67253,70805,74767,73845,74912,75637,74999,75865,78334,80457,82040,82802,83649,87466,90992,95574,98483,104712,111047,118966,122854,121901,118304,113574,112165,107699,108329,83432,102052,93384,88878,84660,82752,83081,83746,81183,79340,83265,88203,87357,93836,100314,106529,116673,126632,126359,125188,80196,84137,105108,102210,102425,96710,87532,73361,75447,72956,71350,65060,56940,53783,49192,45353,40314,36818,33664,30840,28497,24665,20276,17977,15565,13262,11926,8578,7358,5988,4868,3637,2940,2000,1369,921,584,354,209,120,56,28,25,9,7,3,1,14416,43.7147404286,43.3650730645,297912,314732,331763,350032,375258,407282,477227,593072,525199,451726,410615,476239,575048,490590,380646,270328,170133,91745,38718,10867,1323,72,1,944407,4641698,1454423,583187,142726,1396,13.4138661191,65.9282656074,20.6578682735,8.2832850036,2.0272059141,0.0198280584
277,"02","11000","a","danjo.0001","1","　男",3540768,29936,29998,30731,30927,30845,30709,31583,32448,33124,33426,33842,33656,34011,34245,34109,35129,35176,34636,36580,38651,38367,39035,39282,38511,39203,40357,41497,42194,42916,43026,45389,47300,49823,51146,54311,58153,61907,64046,63978,62067,59682,58770,56372,56500,43616,53233,48641,46243,43806,43048,42950,43153,41666,40294,42661,44713,44271,46880,49880,52885,57564,62568,61815,61169,39608,41351,51276,50287,50570,47891,43262,36003,37372,35626,34809,31443,26865,24985,22519,20173,17286,15511,13714,12049,10560,8646,6489,5214,4233,3462,2933,2148,1658,1377,1096,706,564,330,229,152,82,48,26,9,4,4,2,3,1,-,-,9542,42.6928593639,42.3705917832,152437,161290,169863,180172,194398,209990,247969,310151,274940,234971,210724,238629,282724,241375,187072,125985,69120,28044,9212,1981,169,10,-,483590,2384668,662968,234521,39416,179,13.6946771461,67.5308802099,18.7744426440,6.6413477925,1.1162128960,0.0050690610
278,"02","11000","a","danjo.0002","1","　女",3514176,28114,28669,29591,29644,29457,29194,30433,30629,31471,31715,31853,32037,32771,32965,32274,33227,33675,32617,34225,36116,35478,35877,36355,36488,36662,37977,38960,39846,39886,40623,42077,43692,45751,47337,50401,52894,57059,58808,57923,56237,53892,53395,51327,51829,39816,48819,44743,42635,40854,39704,40131,40593,39517,39046,40604,43490,43086,46956,50434,53644,59109,64064,64544,64019,40588,42786,53832,51923,51855,48819,44270,37358,38075,37330,36541,33617,30075,28798,26673,25180,23028,21307,19950,18791,17937,16019,13787,12763,11332,9800,8993,6430,5700,4611,3772,2931,2376,1670,1140,769,502,306,183,111,52,24,23,6,6,3,1,4874,44.7430055891,44.5826803295,145475,153442,161900,169860,180860,197292,229258,282921,250259,216755,199891,237610,292324,249215,193574,144343,101013,63701,29506,8886,1154,62,1,460817,2257030,791455,348666,103310,1217,13.1313007544,64.3156388364,22.5530604092,9.9354800470,2.9438902665,0.0346792610
279,"02","11100","1","danjo.0000","0","さいたま市",1193583,10597,10593,10721,10787,10395,10537,10938,10725,11199,11329,11595,11492,11671,11786,11399,11784,11817,11657,11848,12522,12450,12484,13014,13292,13207,13615,13978,14104,14414,14617,15497,15848,16844,17250,18483,19380,20708,21550,21668,20838,20345,20216,19360,19733,15563,18757,17469,16515,15409,15116,15034,14759,14050,13412,13721,14031,13703,14343,15005,15941,17554,19141,19223,19012,12342,12757,16075,15359,15778,14834,13350,11312,11654,11509,11431,10439,9118,8823,7992,7563,6916,6213,5769,5112,4838,4116,3350,2887,2680,2243,1973,1431,1298,966,810,595,510,369,232,156,105,71,43,26,11,2,5,1,-,-,-,4474,42.8596255684,42.2768853306,53093,54728,57943,59628,64447,70728,83922,104144,95217,83266,70976,73023,87272,74803,59256,43935,28848,15276,6478,1862,256,8,-,165764,792623,230722,96663,23880,264,13.9401854666,66.6568834312,19.4029311022,8.1290277006,2.0082263274,0.0222014971
280,"02","11100","1","danjo.0001","1","　男",596717,5420,5301,5454,5462,5330,5439,5581,5450,5701,5793,5942,5846,6011,5975,5818,6078,6041,6043,6082,6569,6583,6570,6718,6869,6798,6998,7174,7173,7593,7413,8004,8043,8675,8830,9424,10000,10621,10990,11187,10651,10446,10408,9974,10116,7993,9733,9039,8502,7954,7862,7880,7612,7443,6857,7220,7193,7046,7308,7519,8007,8693,9361,9360,9148,6055,6167,7699,7467,7682,7184,6470,5373,5691,5509,5424,4889,4153,4092,3586,3333,2942,2642,2307,2080,1832,1471,1143,886,752,587,481,350,312,236,213,125,114,56,48,24,17,5,9,5,-,-,1,1,-,-,-,2980,41.8304207082,41.4585415065,26967,27964,29592,30813,33538,36351,42976,53449,48937,43090,37012,37073,42617,36199,28467,20053,11803,4839,1592,367,36,2,-,84523,405856,103358,38692,6836,38,14.2357643199,68.3561913777,17.4080443024,6.5166900496,1.1513515243,0.0064001401
281,"02","11100","1","danjo.0002","1","　女",596866,5177,5292,5267,5325,5065,5098,5357,5275,5498,5536,5653,5646,5660,5811,5581,5706,5776,5614,5766,5953,5867,5914,6296,6423,6409,6617,6804,6931,6821,7204,7493,7805,8169,8420,9059,9380,10087,10560,10481,10187,9899,9808,9386,9617,7570,9024,8430,8013,7455,7254,7154,7147,6607,6555,6501,6838,6657,7035,7486,7934,8861,9780,9863,9864,6287,6590,8376,7892,8096,7650,6880,5939,5963,6000,6007,5550,4965,4731,4406,4230,3974,3571,3462,3032,3006,2645,2207,2001,1928,1656,1492,1081,986,730,597,470,396,313,184,132,88,66,34,21,11,2,4,-,-,-,-,1494,43.8860040445,43.1674118748,26126,26764,28351,28815,30909,34377,40946,50695,46280,40176,33964,35950,44655,38604,30789,23882,17045,10437,4886,1495,220,6,-,81241,386767,127364,57971,17044,226,13.6454183267,64.9622420940,21.3923395793,9.7369375785,2.8627479962,0.0379594606
282,"02","12000","a","danjo.0000","0","千葉県",6023584,49317,49920,51047,50607,50448,50598,52511,53012,54142,54116,54913,54336,54832,54703,53758,55549,55253,53396,55621,57359,57858,59131,61072,62699,62986,66756,68319,69206,70001,70462,73081,76603,79654,82496,87779,91585,98164,101443,100557,98681,94999,93252,90383,89010,68349,84447,77743,74800,71292,70445,70260,70778,68693,67737,71679,75169,74986,80413,86473,91625,99408,109150,109670,109015,69301,73208,90217,87794,87433,83571,74368,63165,65162,65425,63385,58273,51414,49545,46227,42698,38568,35038,32393,29973,27861,23704,19673,16944,14647,12826,11494,8117,6896,5685,4708,3602,2735,1984,1403,879,576,377,214,124,49,48,20,7,3,9,2,48092,44.4092091496,44.2360093052,251339,264379,272542,277178,303746,344744,399613,490430,435993,378727,349147,408666,496544,422223,331505,248157,163833,87794,36900,10603,1340,87,2,788260,3884788,1302444,548716,136726,1429,13.1915497502,65.0120190940,21.7964311558,9.1827752426,2.2881128449,0.0239143488
283,"02","12000","a","danjo.0001","1","　男",3008746,25285,25742,26098,25863,25774,25962,26752,27255,27708,27812,28210,27874,28071,27974,27484,28482,28371,27465,28958,30420,30440,30843,31849,32452,32267,34261,35004,35599,35734,36243,37624,39306,40933,42437,45275,47323,50471,52341,52179,51309,49144,48416,47276,46580,35389,43853,40443,38942,36717,36394,35993,36215,34870,34328,36034,37765,37502,39627,43026,45351,49052,53585,53750,53449,33981,35443,44089,43112,43179,41441,36598,31194,31930,32155,30723,27805,24239,22815,20946,18836,16271,14647,13104,11880,10286,8316,6456,4972,4114,3467,2847,2005,1571,1260,1032,716,538,369,259,114,84,62,37,13,11,7,1,-,-,-,-,30670,43.2777152094,43.0590811507,128762,135489,139613,143696,157851,176841,205575,253623,226805,196349,177440,203271,243817,207264,162600,114641,66188,27325,8715,1996,207,8,-,403864,1985268,588944,219080,38251,215,13.5612388670,66.6627715344,19.7759895987,7.3564274384,1.2844198738,0.0072194262
284,"02","12000","a","danjo.0002","1","　女",3014838,24032,24178,24949,24744,24674,24636,25759,25757,26434,26304,26703,26462,26761,26729,26274,27067,26882,25931,26663,26939,27418,28288,29223,30247,30719,32495,33315,33607,34267,34219,35457,37297,38721,40059,42504,44262,47693,49102,48378,47372,45855,44836,43107,42430,32960,40594,37300,35858,34575,34051,34267,34563,33823,33409,35645,37404,37484,40786,43447,46274,50356,55565,55920,55566,35320,37765,46128,44682,44254,42130,37770,31971,33232,33270,32662,30468,27175,26730,25281,23862,22297,20391,19289,18093,17575,15388,13217,11972,10533,9359,8647,6112,5325,4425,3676,2886,2197,1615,1144,765,492,315,177,111,38,41,19,7,3,9,2,17422,45.5334024373,45.6650982904,122577,128890,132929,133482,145895,167903,194038,236807,209188,182378,171707,205395,252727,214959,168905,133516,97645,60469,28185,8607,1133,79,2,384396,1899520,713500,329636,98475,1214,12.8242459505,63.3719176784,23.8038363711,10.9973390414,3.2853297640,0.0405015520
285,"02","12100","1","danjo.0000","0","千葉市",921395,7673,7415,7820,7756,7677,7897,8070,8237,8419,8433,8559,8460,8465,8297,8021,8375,8195,7668,8350,8678,9062,9085,9113,8987,8877,9333,9554,9781,9952,10092,10516,11322,11661,12408,13339,14184,15336,15982,15887,15786,15385,15135,14887,14291,11039,13576,12370,11688,11001,10926,10609,10374,9985,9678,9963,10512,10594,11278,12255,12815,14345,15828,16180,16141,10589,11123,14140,13645,13902,13279,11812,10119,10365,10293,9864,8917,7836,7371,6644,5929,5301,4778,4287,3905,3602,3027,2533,2257,1922,1639,1501,1089,929,720,602,504,367,257,200,114,94,64,37,15,3,5,4,1,-,2,-,22231,44.1325086414,43.8014134770,38341,41056,41802,41266,45124,48712,59246,77175,70737,59561,50609,57454,73083,66089,52453,36697,21873,11378,4841,1442,213,12,-,121199,582967,194998,76456,17886,225,13.4790761196,64.8343350045,21.6865888759,8.5030094621,1.9891810615,0.0250232438
286,"02","12100","1","danjo.0001","1","　男",460069,3893,3767,4029,3911,3964,4022,4136,4203,4335,4280,4394,4301,4359,4309,4181,4387,4225,3934,4334,4589,4702,4667,4609,4580,4463,4705,4782,4878,5058,5089,5358,5798,5792,6190,6667,7159,7771,7931,8105,8143,7761,7780,7711,7493,5635,7067,6487,6050,5680,5641,5467,5323,5072,4844,4966,5240,5306,5576,6056,6254,6874,7726,7736,7746,5105,5364,6870,6576,6685,6593,5839,5044,5133,5123,4946,4366,3856,3555,3143,2784,2328,2066,1773,1609,1380,1073,808,663,536,450,360,260,222,152,161,101,68,32,35,10,13,9,6,2,1,1,-,-,-,-,-,13477,43.1971060834,43.0058721473,19564,20976,21544,21469,23021,24512,29805,39109,36380,30925,25672,28432,35187,32088,26085,17704,9156,3530,1155,246,31,1,-,62084,294512,89996,31823,4963,32,13.9017268558,65.9465462883,20.1517268558,7.1257434079,1.1113051734,0.0071653769
287,"02","12100","1","danjo.0002","1","　女",461326,3780,3648,3791,3845,3713,3875,3934,4034,4084,4153,4165,4159,4106,3988,3840,3988,3970,3734,4016,4089,4360,4418,4504,4407,4414,4628,4772,4903,4894,5003,5158,5524,5869,6218,6672,7025,7565,8051,7782,7643,7624,7355,7176,6798,5404,6509,5883,5638,5321,5285,5142,5051,4913,4834,4997,5272,5288,5702,6199,6561,7471,8102,8444,8395,5484,5759,7270,7069,7217,6686,5973,5075,5232,5170,4918,4551,3980,3816,3501,3145,2973,2712,2514,2296,2222,1954,1725,1594,1386,1189,1141,829,707,568,441,403,299,225,165,104,81,55,31,13,2,4,4,1,-,2,-,8754,45.0555513819,44.8532568468,18777,20080,20258,19797,22103,24200,29441,38066,34357,28636,24937,29022,37896,34001,26368,18993,12717,7848,3686,1196,182,11,-,59115,288455,105002,44633,12923,193,13.0620100227,63.7368197767,23.2011702005,9.8620771943,2.8554572532,0.0426451482
288,"02","13000","a","danjo.0000","0","東京都",12623619,101791,99215,98467,96108,93299,91921,94596,95204,96810,96697,98440,96606,97485,96351,95102,98355,97614,93898,110749,127219,133462,138552,147113,153442,159208,169794,176453,178951,178701,181390,188863,191698,197788,199520,206418,213065,223990,229781,225045,220671,216168,213969,207926,207464,165357,197218,182329,172212,162575,155338,153107,148865,142700,134772,136532,140027,139171,144981,153862,162738,177466,195524,200406,193778,122112,130516,158997,157007,157961,152968,139608,119772,126178,127646,129719,122297,109697,109050,101279,92722,85011,76831,72193,66702,60570,53247,43352,37435,33503,28525,24730,17535,15037,12368,10184,7844,6059,4423,3234,2033,1489,868,612,339,183,110,62,37,20,7,7,107223,43.9870092797,42.6647990150,488880,475228,483984,527835,731777,885289,984287,1112552,1010884,869672,715976,740779,889286,757449,642923,535045,361307,196062,79854,23593,3491,236,7,1448092,8468337,2599967,1199595,303243,3734,11.5695604390,67.6579504196,20.7724891414,9.5841886115,2.4227661062,0.0298328688
289,"02","13000","a","danjo.0001","1","　男",6253238,52000,50803,50489,49168,47783,46940,48278,48823,49613,49576,50281,49347,50173,49123,48593,50225,49952,47629,56234,64857,68455,71154,75675,78853,81557,87140,90810,92722,92186,93274,96567,98563,102012,102844,106588,109315,114830,117437,115363,112675,111252,110106,107311,107598,85594,102380,95133,89074,84250,80330,78989,77127,73722,69002,69621,71639,71276,73923,78145,82577,89217,97616,99905,95698,59112,62654,75893,74287,74156,71616,64627,55294,57271,57631,57858,54145,48539,47530,43123,38491,34778,30164,28118,25415,22321,18740,14579,11342,9701,7796,6673,4505,3749,3000,2262,1717,1276,880,605,395,233,109,90,38,26,11,7,5,-,-,-,63084,42.6498933629,41.5986776379,250243,243230,247517,268897,375694,456132,506574,569620,521861,451167,368461,377560,441548,358606,292681,231828,140796,62158,20189,4873,496,23,-,740990,4337514,1111650,460363,87739,519,11.9704614780,70.0711807816,17.9583577404,7.4370201452,1.4173960777,0.0083842825
290,"02","13000","a","danjo.0002","1","　女",6370381,49791,48412,47978,46940,45516,44981,46318,46381,47197,47121,48159,47259,47312,47228,46509,48130,47662,46269,54515,62362,65007,67398,71438,74589,77651,82654,85643,86229,86515,88116,92296,93135,95776,96676,99830,103750,109160,112344,109682,107996,104916,103863,100615,99866,79763,94838,87196,83138,78325,75008,74118,71738,68978,65770,66911,68388,67895,71058,75717,80161,88249,97908,100501,98080,63000,67862,83104,82720,83805,81352,74981,64478,68907,70015,71861,68152,61158,61520,58156,54231,50233,46667,44075,41287,38249,34507,28773,26093,23802,20729,18057,13030,11288,9368,7922,6127,4783,3543,2629,1638,1256,759,522,301,157,99,55,32,20,7,7,44139,45.2953616065,43.8191176176,238637,231998,236467,258938,356083,429157,477713,542932,489023,418505,347515,363219,447738,398843,350242,303217,220511,133904,59665,18720,2995,213,7,707102,4130823,1488317,739232,215504,3215,11.1772834488,65.2966326612,23.5260838899,11.6851679085,3.4065089511,0.0508200603
291,"02","13100","1","danjo.0000","0","特別区部",8500358,68094,65909,64241,62145,59654,58702,59813,59937,60793,60652,61652,60198,60762,59945,59238,61310,60552,58277,67229,75602,80419,86082,94791,103110,110258,119678,125102,127663,127629,129810,135056,137095,140892,141435,145670,149931,156051,159180,154917,151850,148449,146371,142436,141182,112925,134388,124201,116931,110134,105404,103505,100653,96672,90225,91364,93317,93166,96291,101484,107400,117598,129957,133492,129491,80856,85639,104452,103353,104153,100957,91848,78594,83481,85027,87083,82509,73471,73717,68246,62457,57662,51936,49279,45617,41464,36550,29729,25728,23097,19522,16704,11756,10120,8176,6774,5250,4068,2944,2118,1309,977,597,411,221,117,74,37,21,18,5,6,93868,44.1638060594,42.6115097307,320043,299897,301795,322970,474660,629882,700148,771929,691363,591058,482419,491658,591394,498554,426033,360400,245958,134626,53530,15689,2323,155,6,921735,5747481,1737274,812687,206329,2484,10.9645642831,68.3695692257,20.6658664912,9.6673760392,2.4544013019,0.0295485988
292,"02","13100","1","danjo.0001","1","　男",4197392,34795,33737,33085,31708,30565,29881,30600,30816,31066,31061,31335,30647,31212,30568,30184,31217,30925,29483,33859,37768,40627,43592,48024,52247,55869,60966,64182,65709,65600,66348,68572,70086,72228,72625,74899,76605,79712,80945,78903,77149,75774,74678,73109,72812,58125,69434,64596,60165,56937,54668,53516,52331,50200,46494,46920,48114,48164,49561,52237,54958,59636,65589,67285,64499,39383,41210,50133,49015,48804,47226,42149,35942,37324,37816,38019,35923,31795,31663,28350,25352,23061,19878,18663,16917,14972,12670,9881,7728,6668,5342,4618,3024,2552,2021,1554,1186,850,598,397,265,149,78,65,25,17,7,5,2,-,-,-,54893,42.8256177008,41.6169889392,163890,153424,153946,163252,240359,322805,358410,393314,354498,305800,249461,253034,296392,236388,191250,153083,93491,42289,13769,3296,334,14,-,471260,2937325,733914,306276,59702,348,11.3762248343,70.9070780705,17.7166970952,7.3935081215,1.4412073485,0.0084007262
